rebalance_date,training_end_date,universe,method,fund,ticker,weight
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,PSA,0.026594782945914677
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,QCOM,0.016762168967341572
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,SBUX,0.01725526855897172
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,SHW,0.0201700430226996
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,SLB,0.012267828451234492
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,SO,0.01815092441396491
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,T,0.022470723677287006
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,TMUS,0.02230400421816689
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,TTWO,0.031035546457509278
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,UPS,0.023841786786187247
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,USB,0.014395619473002113
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,V,0.01735334791407882
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,WFC,0.013464851502716353
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,WMT,0.03586130933606567
2021-06-01,2021-05-28,Equity,Risk Parity,Equity Risk Parity,XOM,0.016404917764590684
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,ABBV,0.02693759192632553
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,ABT,0.022715201023496275
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,ADBE,0.019131018098689206
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,AEP,0.024673499140740403
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,AMD,0.0171112106660842
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,AMGN,0.023793723441858625
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,AMT,0.019137963106921695
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,BA,0.011104143792684856
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,CAT,0.018591737496714025
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,CCI,0.020249854159870333
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,CMCSA,0.020753055418276704
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,COP,0.012580457959553657
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,CVX,0.013687527754501135
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,D,0.019887909791000653
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,DD,0.01592650198079343
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,DIS,0.018387520772308805
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,DOW,0.013625852254400253
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,DUK,0.02003473771782114
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,EA,0.03247009764152797
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,GE,0.014964848127423913
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,GILD,0.0356389245224295
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,GS,0.015152668188507336
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,INTC,0.016438111929909842
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,KO,0.02292299521804362
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,MMM,0.023306286674738143
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,MRK,0.02784320117626575
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,MS,0.01339076848855539
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,NEE,0.019687890251374792
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,NEM,0.03671446178522702
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,NKE,0.020361814735576533
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,NUE,0.016025720820066737
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,NVDA,0.015188468049254233
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,O,0.016096710570938488
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,OXY,0.009898315822102008
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,PLD,0.017273721250163156
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,PSA,0.026787270746506695
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,QCOM,0.01680913629616936
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,SBUX,0.01730256360105232
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,SHW,0.020200342518072897
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,SLB,0.012227389745462221
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,SO,0.018147886078074504
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,T,0.02253302424941216
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,TMUS,0.022398341693232716
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,TTWO,0.030822229123034613
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,UPS,0.023822881379133323
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,USB,0.014392508101670221
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,V,0.01740854185220307
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,WFC,0.013431790120991943
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,WMT,0.035609174640478275
2021-07-01,2021-06-30,Equity,Risk Parity,Equity Risk Parity,XOM,0.01640240810036017
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,ABBV,0.026911408660236252
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,ABT,0.022838021624252122
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,ADBE,0.019217010658296858
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,AEP,0.024707123981942053
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,AMD,0.017131154360833737
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,AMGN,0.023873735909870172
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,AMT,0.019234812718460174
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,BA,0.011081015600678252
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,CAT,0.018497629816557896
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,CCI,0.020339929963920873
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,CMCSA,0.020767443925110294
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,COP,0.012549933126409254
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,CVX,0.013662626949082636
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,D,0.020007526904789248
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,DD,0.015821713220751293
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,DIS,0.018276900188323952
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,DOW,0.01357479357334472
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,DUK,0.02013535794011685
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,EA,0.0324492005331505
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,GE,0.014845532035189646
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,GILD,0.035581067413127054
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,GS,0.01508103649467496
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,INTC,0.016462849358562612
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,KO,0.022970992265026923
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,MMM,0.023272089573802685
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,MRK,0.027957172998702175
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,MS,0.013350970334821051
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,NEE,0.01979555142036871
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,NEM,0.03657611507421663
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,NKE,0.020372251570245706
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,NUE,0.015910367747543674
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,NVDA,0.015225262700814502
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,O,0.016136286706202284
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,OXY,0.009859281846668157
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,PLD,0.017337644619849657
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,PSA,0.02679876354041781
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,QCOM,0.01676521711034591
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,SBUX,0.017270730738310383
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,SHW,0.02027943489599779
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,SLB,0.012146666879511442
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,SO,0.018227487302635844
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,T,0.02251967068839827
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,TMUS,0.02242655543816952
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,TTWO,0.03080264571348528
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,UPS,0.023854297325686377
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,USB,0.014290449027060694
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,V,0.01740220354016779
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,WFC,0.013367470855565644
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,WMT,0.03572225589922654
2021-08-02,2021-07-30,Equity,Risk Parity,Equity Risk Parity,XOM,0.016314339229077206
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,ABBV,0.02693860260631878
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,ABT,0.022938354793923588
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,ADBE,0.019236637574059065
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,AEP,0.02478012956681888
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,AMD,0.01711913773008022
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,AMGN,0.02370528470233159
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,AMT,0.019314547928686
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,BA,0.011067985093298842
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,CAT,0.01840620131069651
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,CCI,0.020408901397063563
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,CMCSA,0.020782330350656894
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,COP,0.012514466435513572
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,CVX,0.013636662979277996
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,D,0.020085865609498762
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,DD,0.015818601566645402
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,DIS,0.018274379585333803
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,DOW,0.013562087200796668
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,DUK,0.020212382003265368
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,EA,0.03249774805844714
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,GE,0.014846287915458
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,GILD,0.03547844593113752
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,GS,0.015079711139206134
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,INTC,0.016479855218036608
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,KO,0.0229941320404106
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,MMM,0.023250518368314453
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,MRK,0.02799185577021542
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,MS,0.013358221081914567
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,NEE,0.019893281692083126
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,NEM,0.036140376960583066
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,NKE,0.020369299151101954
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,NUE,0.01584429759109774
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,NVDA,0.01522051036082275
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,O,0.016177874996796005
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,OXY,0.009810047165863426
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,PLD,0.01738798405291757
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,PSA,0.026908641022982027
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,QCOM,0.016766311916814113
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,SBUX,0.017302315908868403
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,SHW,0.020306681907336557
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,SLB,0.012111965379267696
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,SO,0.018301545622598486
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,T,0.022516810415649582
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,TMUS,0.02242885197389915
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,TTWO,0.030932258216205284
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,UPS,0.023838365923527855
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,USB,0.014281395557366511
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,V,0.017436867581849296
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,WFC,0.01336217712818266
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,WMT,0.03562672954802731
2021-09-01,2021-08-31,Equity,Risk Parity,Equity Risk Parity,XOM,0.016256075968753527
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,ABBV,0.02678995482103937
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,ABT,0.02298763987269422
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,ADBE,0.019235656485756068
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,AEP,0.024772505953284465
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,AMD,0.017123659049790876
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,AMGN,0.023662604420529382
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,AMT,0.019351345862291015
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,BA,0.011081470288996309
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,CAT,0.018283529313346567
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,CCI,0.020472955316160106
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,CMCSA,0.020641501955946086
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,COP,0.012552366955646366
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,CVX,0.013657901106524541
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,D,0.020172854621205362
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,DD,0.01579625858850558
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,DIS,0.018298911066775145
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,DOW,0.013560851908126469
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,DUK,0.020239344325663988
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,EA,0.03269774887890778
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,GE,0.01481103198710199
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,GILD,0.03537123928197413
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,GS,0.015056834947640383
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,INTC,0.016528376636348242
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,KO,0.02299139640182223
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,MMM,0.02309406988250352
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,MRK,0.028003230171839286
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,MS,0.013350008656944344
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,NEE,0.019942873358572588
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,NEM,0.03610345176393642
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,NKE,0.020408502376746084
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,NUE,0.015740121476331016
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,NVDA,0.015192810056241955
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,O,0.016193988730460955
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,OXY,0.009778597439870912
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,PLD,0.01743394451350755
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,PSA,0.026971745352763532
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,QCOM,0.01679614304843662
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,SBUX,0.01737971446610306
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,SHW,0.02028969147435524
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,SLB,0.012095311184618608
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,SO,0.018380530642148462
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,T,0.022545911993803965
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,TMUS,0.022392756969855796
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,TTWO,0.030907808009229685
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,UPS,0.02385233685150845
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,USB,0.01430635546993918
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,V,0.01750375035171284
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,WFC,0.013394914474654273
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,WMT,0.035569989261823746
2021-10-01,2021-09-30,Equity,Risk Parity,Equity Risk Parity,XOM,0.016233501976015217
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,ABBV,0.026796445298428236
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,ABT,0.022986018439450726
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,ADBE,0.019263147221095886
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,AEP,0.024864502986422996
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,AMD,0.017158913527639718
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,AMGN,0.023636502414645072
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,AMT,0.019394667025152013
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,BA,0.011151569287935812
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,CAT,0.01821154064653688
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,CCI,0.020495768586350497
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,CMCSA,0.020497881002287274
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,COP,0.012579340112403685
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,CVX,0.013676182790074137
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,D,0.02020247753204433
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,DD,0.0157672785136658
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,DIS,0.018274062211365672
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,DOW,0.013536938530322963
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,DUK,0.020323855373106253
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,EA,0.03264842911628469
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,GE,0.014801325008277692
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,GILD,0.03533464147934592
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,GS,0.015096949061814736
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,INTC,0.016569364383492487
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,KO,0.023157296325470957
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,MMM,0.023080083381877368
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,MRK,0.027630253151562457
2021-11-01,2021-10-29,Equity,Risk Parity,Equity Risk Parity,MS,0.013368629762180612
