date,universe,method,fund,return,periods_per_year
2022-05-09,Combined,Minimum Variance,Combined Minimum Variance,-0.020209740380521368,252
2022-05-10,Combined,Minimum Variance,Combined Minimum Variance,-0.007646334721006822,252
2022-05-11,Combined,Minimum Variance,Combined Minimum Variance,0.002486575917624803,252
2022-05-12,Combined,Minimum Variance,Combined Minimum Variance,0.0057118801694654615,252
2022-05-13,Combined,Minimum Variance,Combined Minimum Variance,0.012028673950790682,252
2022-05-16,Combined,Minimum Variance,Combined Minimum Variance,0.004241330436474509,252
2022-05-17,Combined,Minimum Variance,Combined Minimum Variance,0.008026616910104863,252
2022-05-18,Combined,Minimum Variance,Combined Minimum Variance,-0.022091476947034713,252
2022-05-19,Combined,Minimum Variance,Combined Minimum Variance,-0.0027860598037877807,252
2022-05-20,Combined,Minimum Variance,Combined Minimum Variance,0.005142024629924788,252
2022-05-23,Combined,Minimum Variance,Combined Minimum Variance,0.015086564664584756,252
2022-05-24,Combined,Minimum Variance,Combined Minimum Variance,0.010039759677640103,252
2022-05-25,Combined,Minimum Variance,Combined Minimum Variance,0.0039016314751393684,252
2022-05-26,Combined,Minimum Variance,Combined Minimum Variance,0.0048538777734951286,252
2022-05-27,Combined,Minimum Variance,Combined Minimum Variance,0.013313941206847006,252
2022-05-31,Combined,Minimum Variance,Combined Minimum Variance,-0.006958774283435676,252
2022-06-01,Combined,Minimum Variance,Combined Minimum Variance,-0.005767927498215121,252
2022-06-02,Combined,Minimum Variance,Combined Minimum Variance,0.008468145429492636,252
2022-06-03,Combined,Minimum Variance,Combined Minimum Variance,-0.006613283553563998,252
2022-06-06,Combined,Minimum Variance,Combined Minimum Variance,-0.0029076877909234764,252
2022-06-07,Combined,Minimum Variance,Combined Minimum Variance,0.007882019595848663,252
2022-06-08,Combined,Minimum Variance,Combined Minimum Variance,-0.011728785289689759,252
2022-06-09,Combined,Minimum Variance,Combined Minimum Variance,-0.02014070941517606,252
2022-06-10,Combined,Minimum Variance,Combined Minimum Variance,-0.010981023548551707,252
2022-06-13,Combined,Minimum Variance,Combined Minimum Variance,-0.030276033222286395,252
2022-06-14,Combined,Minimum Variance,Combined Minimum Variance,-0.012117690321750202,252
2022-06-15,Combined,Minimum Variance,Combined Minimum Variance,0.007593245363470399,252
2022-06-16,Combined,Minimum Variance,Combined Minimum Variance,-0.011557131266119704,252
2022-06-17,Combined,Minimum Variance,Combined Minimum Variance,-0.0003309947275501959,252
2022-06-21,Combined,Minimum Variance,Combined Minimum Variance,0.022338012326730564,252
2022-06-22,Combined,Minimum Variance,Combined Minimum Variance,0.00533684288510983,252
2022-06-23,Combined,Minimum Variance,Combined Minimum Variance,0.011553806617941788,252
2022-06-24,Combined,Minimum Variance,Combined Minimum Variance,0.017048219852540538,252
2022-06-27,Combined,Minimum Variance,Combined Minimum Variance,-0.004554605896307221,252
2022-06-28,Combined,Minimum Variance,Combined Minimum Variance,-0.01386668956727936,252
2022-06-29,Combined,Minimum Variance,Combined Minimum Variance,0.0017006632004273505,252
2022-06-30,Combined,Minimum Variance,Combined Minimum Variance,-0.006317190695463611,252
2022-07-01,Combined,Minimum Variance,Combined Minimum Variance,0.01508539435836811,252
2022-07-05,Combined,Minimum Variance,Combined Minimum Variance,-0.003597393129718041,252
2022-07-06,Combined,Minimum Variance,Combined Minimum Variance,0.0009425300141816831,252
2022-07-07,Combined,Minimum Variance,Combined Minimum Variance,0.0028822440220853626,252
2022-07-08,Combined,Minimum Variance,Combined Minimum Variance,-0.0024279011826733956,252
2022-07-11,Combined,Minimum Variance,Combined Minimum Variance,-0.0024817508937928522,252
2022-07-12,Combined,Minimum Variance,Combined Minimum Variance,-0.006318430826182166,252
2022-07-13,Combined,Minimum Variance,Combined Minimum Variance,-0.0024246117455135603,252
2022-07-14,Combined,Minimum Variance,Combined Minimum Variance,-0.0036579863025802363,252
2022-07-15,Combined,Minimum Variance,Combined Minimum Variance,0.011784049255224775,252
2022-07-18,Combined,Minimum Variance,Combined Minimum Variance,-0.012190442042887363,252
2022-07-19,Combined,Minimum Variance,Combined Minimum Variance,0.015251108961209427,252
2022-07-20,Combined,Minimum Variance,Combined Minimum Variance,-0.006619687426768547,252
2022-07-21,Combined,Minimum Variance,Combined Minimum Variance,0.002230732840275761,252
2022-07-22,Combined,Minimum Variance,Combined Minimum Variance,-0.001099135225114469,252
2022-07-25,Combined,Minimum Variance,Combined Minimum Variance,-0.005077076090864368,252
2022-07-26,Combined,Minimum Variance,Combined Minimum Variance,-0.00028025062942042416,252
2022-07-27,Combined,Minimum Variance,Combined Minimum Variance,0.003989422476978867,252
2022-07-28,Combined,Minimum Variance,Combined Minimum Variance,0.00925721417036033,252
2022-07-29,Combined,Minimum Variance,Combined Minimum Variance,0.001063674185676352,252
2022-08-01,Combined,Minimum Variance,Combined Minimum Variance,-0.004379949077859167,252
2022-08-02,Combined,Minimum Variance,Combined Minimum Variance,-0.007498869894673492,252
2022-08-03,Combined,Minimum Variance,Combined Minimum Variance,0.01025940870384239,252
2022-08-04,Combined,Minimum Variance,Combined Minimum Variance,-0.0016166221050374894,252
2022-08-05,Combined,Minimum Variance,Combined Minimum Variance,-0.0028340729286207072,252
2022-08-08,Combined,Minimum Variance,Combined Minimum Variance,0.002176047674233896,252
2022-08-09,Combined,Minimum Variance,Combined Minimum Variance,0.0012958408738966425,252
2022-08-10,Combined,Minimum Variance,Combined Minimum Variance,0.01142166239919253,252
2022-08-11,Combined,Minimum Variance,Combined Minimum Variance,-0.002576862066854462,252
2022-08-12,Combined,Minimum Variance,Combined Minimum Variance,0.015413236421758444,252
2022-08-15,Combined,Minimum Variance,Combined Minimum Variance,0.008827781127185765,252
2022-08-16,Combined,Minimum Variance,Combined Minimum Variance,0.009838134224747152,252
2022-08-17,Combined,Minimum Variance,Combined Minimum Variance,-0.007981539082118495,252
2022-08-18,Combined,Minimum Variance,Combined Minimum Variance,-0.002722066066784778,252
2022-08-19,Combined,Minimum Variance,Combined Minimum Variance,-0.0050623616649790384,252
2022-08-22,Combined,Minimum Variance,Combined Minimum Variance,-0.01441268819113321,252
2022-08-23,Combined,Minimum Variance,Combined Minimum Variance,-0.005427180134663988,252
2022-08-24,Combined,Minimum Variance,Combined Minimum Variance,-0.0004320809231778983,252
2022-08-25,Combined,Minimum Variance,Combined Minimum Variance,0.008817591618432666,252
2022-08-26,Combined,Minimum Variance,Combined Minimum Variance,-0.021293776078657695,252
2022-08-29,Combined,Minimum Variance,Combined Minimum Variance,-0.005931155628623403,252
2022-08-30,Combined,Minimum Variance,Combined Minimum Variance,-0.00886577070630896,252
2022-08-31,Combined,Minimum Variance,Combined Minimum Variance,-0.004514544229989996,252
2022-09-01,Combined,Minimum Variance,Combined Minimum Variance,0.009827482092911987,252
2022-09-02,Combined,Minimum Variance,Combined Minimum Variance,-0.01252036900562578,252
2022-09-06,Combined,Minimum Variance,Combined Minimum Variance,-0.001638244404614755,252
2022-09-07,Combined,Minimum Variance,Combined Minimum Variance,0.018626339548833134,252
2022-09-08,Combined,Minimum Variance,Combined Minimum Variance,0.001383606135613469,252
2022-09-09,Combined,Minimum Variance,Combined Minimum Variance,0.011761986049579619,252
2022-09-12,Combined,Minimum Variance,Combined Minimum Variance,0.009370718565206024,252
2022-09-13,Combined,Minimum Variance,Combined Minimum Variance,-0.032776524599025386,252
2022-09-14,Combined,Minimum Variance,Combined Minimum Variance,0.0031650549158821176,252
2022-09-15,Combined,Minimum Variance,Combined Minimum Variance,-0.015346231333729391,252
2022-09-16,Combined,Minimum Variance,Combined Minimum Variance,-0.002228919064316465,252
2022-09-19,Combined,Minimum Variance,Combined Minimum Variance,0.004762640901830836,252
2022-09-20,Combined,Minimum Variance,Combined Minimum Variance,-0.015790047009496915,252
2022-09-21,Combined,Minimum Variance,Combined Minimum Variance,-0.01595239886522458,252
2022-09-22,Combined,Minimum Variance,Combined Minimum Variance,-0.002823424159078805,252
2022-09-23,Combined,Minimum Variance,Combined Minimum Variance,-0.015047001983631073,252
2022-09-26,Combined,Minimum Variance,Combined Minimum Variance,-0.012592084576911385,252
2022-09-27,Combined,Minimum Variance,Combined Minimum Variance,-0.00638083687362955,252
2022-09-28,Combined,Minimum Variance,Combined Minimum Variance,0.019510398367724075,252
2022-09-29,Combined,Minimum Variance,Combined Minimum Variance,-0.019779141218993365,252
2022-09-30,Combined,Minimum Variance,Combined Minimum Variance,-0.016370619742991914,252
2022-10-03,Combined,Minimum Variance,Combined Minimum Variance,0.026410533563897023,252
2022-10-04,Combined,Minimum Variance,Combined Minimum Variance,0.02244298551906924,252
2022-10-05,Combined,Minimum Variance,Combined Minimum Variance,-0.007294414943484031,252
2022-10-06,Combined,Minimum Variance,Combined Minimum Variance,-0.013779931260561956,252
2022-10-07,Combined,Minimum Variance,Combined Minimum Variance,-0.02008435824174767,252
2022-10-10,Combined,Minimum Variance,Combined Minimum Variance,-0.00042323335709122553,252
2022-10-11,Combined,Minimum Variance,Combined Minimum Variance,0.003697127265836543,252
2022-10-12,Combined,Minimum Variance,Combined Minimum Variance,-0.009701936214559703,252
2022-10-13,Combined,Minimum Variance,Combined Minimum Variance,0.021962399051606043,252
2022-10-14,Combined,Minimum Variance,Combined Minimum Variance,-0.013191078647214876,252
2022-10-17,Combined,Minimum Variance,Combined Minimum Variance,0.01734953721021071,252
2022-10-18,Combined,Minimum Variance,Combined Minimum Variance,0.012820825854905942,252
2022-10-19,Combined,Minimum Variance,Combined Minimum Variance,-0.01203483578295342,252
2022-10-20,Combined,Minimum Variance,Combined Minimum Variance,-0.004463801962648143,252
2022-10-21,Combined,Minimum Variance,Combined Minimum Variance,0.017830744617825873,252
2022-10-24,Combined,Minimum Variance,Combined Minimum Variance,0.010924754757198655,252
2022-10-25,Combined,Minimum Variance,Combined Minimum Variance,0.01409804319012077,252
2022-10-26,Combined,Minimum Variance,Combined Minimum Variance,0.008876289469712868,252
2022-10-27,Combined,Minimum Variance,Combined Minimum Variance,-0.0004938947324832803,252
2022-10-28,Combined,Minimum Variance,Combined Minimum Variance,0.025559766536668034,252
2022-10-31,Combined,Minimum Variance,Combined Minimum Variance,-0.008653503073509228,252
2022-11-01,Combined,Minimum Variance,Combined Minimum Variance,-0.0012598191139165506,252
2022-11-02,Combined,Minimum Variance,Combined Minimum Variance,-0.01836137218459892,252
2022-11-03,Combined,Minimum Variance,Combined Minimum Variance,-0.006801363034846994,252
2022-11-04,Combined,Minimum Variance,Combined Minimum Variance,0.012963569921249855,252
2022-11-07,Combined,Minimum Variance,Combined Minimum Variance,0.0040467949009850845,252
2022-11-08,Combined,Minimum Variance,Combined Minimum Variance,0.005342798243859602,252
2022-11-09,Combined,Minimum Variance,Combined Minimum Variance,-0.012651386791044585,252
2022-11-10,Combined,Minimum Variance,Combined Minimum Variance,0.04012074098266163,252
2022-11-11,Combined,Minimum Variance,Combined Minimum Variance,0.002031527653142825,252
2022-11-14,Combined,Minimum Variance,Combined Minimum Variance,-0.008973340573686258,252
2022-11-15,Combined,Minimum Variance,Combined Minimum Variance,0.00827046834363262,252
2022-11-16,Combined,Minimum Variance,Combined Minimum Variance,-0.001454154942051273,252
2022-11-17,Combined,Minimum Variance,Combined Minimum Variance,-0.002970650469333036,252
2022-11-18,Combined,Minimum Variance,Combined Minimum Variance,0.008873594453522456,252
2022-11-21,Combined,Minimum Variance,Combined Minimum Variance,0.004218182903237039,252
2022-11-22,Combined,Minimum Variance,Combined Minimum Variance,0.010905439277846528,252
2022-11-23,Combined,Minimum Variance,Combined Minimum Variance,0.0050010366262945695,252
2022-11-25,Combined,Minimum Variance,Combined Minimum Variance,0.00219775082501083,252
2022-11-28,Combined,Minimum Variance,Combined Minimum Variance,-0.013813923610658571,252
2022-11-29,Combined,Minimum Variance,Combined Minimum Variance,0.002734017394176179,252
2022-11-30,Combined,Minimum Variance,Combined Minimum Variance,0.02234472103616719,252
2022-12-01,Combined,Minimum Variance,Combined Minimum Variance,0.002280071120213215,252
2022-12-02,Combined,Minimum Variance,Combined Minimum Variance,0.0024168222683646104,252
2022-12-05,Combined,Minimum Variance,Combined Minimum Variance,-0.01377031829946778,252
2022-12-06,Combined,Minimum Variance,Combined Minimum Variance,-0.007926835624313846,252
2022-12-07,Combined,Minimum Variance,Combined Minimum Variance,0.002070448306175554,252
2022-12-08,Combined,Minimum Variance,Combined Minimum Variance,0.006360270224909319,252
2022-12-09,Combined,Minimum Variance,Combined Minimum Variance,-0.009380655503578228,252
2022-12-12,Combined,Minimum Variance,Combined Minimum Variance,0.012954555501820526,252
2022-12-13,Combined,Minimum Variance,Combined Minimum Variance,0.005430355695207531,252
2022-12-14,Combined,Minimum Variance,Combined Minimum Variance,-0.004540044577672424,252
2022-12-15,Combined,Minimum Variance,Combined Minimum Variance,-0.01805917770423945,252
2022-12-16,Combined,Minimum Variance,Combined Minimum Variance,-0.00817443193887883,252
2022-12-19,Combined,Minimum Variance,Combined Minimum Variance,-0.0063726311659857765,252
2022-12-20,Combined,Minimum Variance,Combined Minimum Variance,0.0011020479663969593,252
2022-12-21,Combined,Minimum Variance,Combined Minimum Variance,0.012876120748038298,252
2022-12-22,Combined,Minimum Variance,Combined Minimum Variance,-0.004301628961492471,252
2022-12-23,Combined,Minimum Variance,Combined Minimum Variance,0.004629018180334441,252
2022-12-27,Combined,Minimum Variance,Combined Minimum Variance,0.0025391270034421554,252
2022-12-28,Combined,Minimum Variance,Combined Minimum Variance,-0.011627622742410913,252
2022-12-29,Combined,Minimum Variance,Combined Minimum Variance,0.010861372807383122,252
2022-12-30,Combined,Minimum Variance,Combined Minimum Variance,-0.0029252277916814147,252
2023-01-03,Combined,Minimum Variance,Combined Minimum Variance,0.0063138787640092025,252
2023-01-04,Combined,Minimum Variance,Combined Minimum Variance,0.014632867087169408,252
2023-01-05,Combined,Minimum Variance,Combined Minimum Variance,-0.0073420930829471995,252
2023-01-06,Combined,Minimum Variance,Combined Minimum Variance,0.019922275440628037,252
2023-01-09,Combined,Minimum Variance,Combined Minimum Variance,-0.006923445047038759,252
2023-01-10,Combined,Minimum Variance,Combined Minimum Variance,0.00478472884157232,252
2023-01-11,Combined,Minimum Variance,Combined Minimum Variance,0.0060950217387719914,252
2023-01-12,Combined,Minimum Variance,Combined Minimum Variance,-0.0010066721460271226,252
2023-01-13,Combined,Minimum Variance,Combined Minimum Variance,0.002284179838661617,252
2023-01-17,Combined,Minimum Variance,Combined Minimum Variance,-0.007877329938029917,252
2023-01-18,Combined,Minimum Variance,Combined Minimum Variance,-0.018246694848839593,252
2023-01-19,Combined,Minimum Variance,Combined Minimum Variance,-0.004580346571447644,252
2023-01-20,Combined,Minimum Variance,Combined Minimum Variance,0.01148702410709843,252
2023-01-23,Combined,Minimum Variance,Combined Minimum Variance,0.005221134148733657,252
2023-01-24,Combined,Minimum Variance,Combined Minimum Variance,-0.0014979399154098495,252
2023-01-25,Combined,Minimum Variance,Combined Minimum Variance,0.0009581625736340279,252
2023-01-26,Combined,Minimum Variance,Combined Minimum Variance,-0.00024224489813487517,252
2023-01-27,Combined,Minimum Variance,Combined Minimum Variance,-0.0007292504110218296,252
2023-01-30,Combined,Minimum Variance,Combined Minimum Variance,-0.005342350397799117,252
2023-01-31,Combined,Minimum Variance,Combined Minimum Variance,0.010526315521030201,252
2023-02-01,Combined,Minimum Variance,Combined Minimum Variance,-0.002182447367608889,252
2023-02-02,Combined,Minimum Variance,Combined Minimum Variance,-0.0031220652313227615,252
2023-02-03,Combined,Minimum Variance,Combined Minimum Variance,-0.013827478881579607,252
2023-02-06,Combined,Minimum Variance,Combined Minimum Variance,-0.00446418129341543,252
2023-02-07,Combined,Minimum Variance,Combined Minimum Variance,0.005597303939043119,252
2023-02-08,Combined,Minimum Variance,Combined Minimum Variance,-0.009855822187077734,252
2023-02-09,Combined,Minimum Variance,Combined Minimum Variance,-0.006874851925829594,252
2023-02-10,Combined,Minimum Variance,Combined Minimum Variance,0.009896424712831163,252
2023-02-13,Combined,Minimum Variance,Combined Minimum Variance,0.008628498511377211,252
2023-02-14,Combined,Minimum Variance,Combined Minimum Variance,-0.007756557548743842,252
2023-02-15,Combined,Minimum Variance,Combined Minimum Variance,0.002162441643697848,252
2023-02-16,Combined,Minimum Variance,Combined Minimum Variance,-0.011434005234213533,252
2023-02-17,Combined,Minimum Variance,Combined Minimum Variance,0.007536491369864675,252
2023-02-21,Combined,Minimum Variance,Combined Minimum Variance,-0.011647140663673202,252
2023-02-22,Combined,Minimum Variance,Combined Minimum Variance,-0.007240888974123091,252
2023-02-23,Combined,Minimum Variance,Combined Minimum Variance,-0.001201751747588951,252
2023-02-24,Combined,Minimum Variance,Combined Minimum Variance,-0.00898913942159215,252
2023-02-27,Combined,Minimum Variance,Combined Minimum Variance,0.0006410939586042327,252
2023-02-28,Combined,Minimum Variance,Combined Minimum Variance,-0.0047593764035850005,252
2023-03-01,Combined,Minimum Variance,Combined Minimum Variance,-0.004464848502725407,252
2023-03-02,Combined,Minimum Variance,Combined Minimum Variance,0.010477897341697632,252
2023-03-03,Combined,Minimum Variance,Combined Minimum Variance,0.010910224567962281,252
2023-03-06,Combined,Minimum Variance,Combined Minimum Variance,0.0010823243676116342,252
2023-03-07,Combined,Minimum Variance,Combined Minimum Variance,-0.014654756684949642,252
2023-03-08,Combined,Minimum Variance,Combined Minimum Variance,-0.0015814630322426592,252
2023-03-09,Combined,Minimum Variance,Combined Minimum Variance,-0.013302543830790539,252
2023-03-10,Combined,Minimum Variance,Combined Minimum Variance,-0.007758651931476203,252
2023-03-13,Combined,Minimum Variance,Combined Minimum Variance,0.010717862575403516,252
2023-03-14,Combined,Minimum Variance,Combined Minimum Variance,0.008933495075891074,252
2023-03-15,Combined,Minimum Variance,Combined Minimum Variance,0.005671563718922847,252
2023-03-16,Combined,Minimum Variance,Combined Minimum Variance,0.00550093073896989,252
2023-03-17,Combined,Minimum Variance,Combined Minimum Variance,-0.006276688113150786,252
2023-03-20,Combined,Minimum Variance,Combined Minimum Variance,0.010160910031473989,252
2023-03-21,Combined,Minimum Variance,Combined Minimum Variance,-0.0027690787321344836,252
2023-03-22,Combined,Minimum Variance,Combined Minimum Variance,-0.017214612176569676,252
2023-03-23,Combined,Minimum Variance,Combined Minimum Variance,0.0033002491266545665,252
2023-03-24,Combined,Minimum Variance,Combined Minimum Variance,0.015433971806179142,252
2023-03-27,Combined,Minimum Variance,Combined Minimum Variance,0.0016850124103262353,252
2023-03-28,Combined,Minimum Variance,Combined Minimum Variance,-0.00047585393104915264,252
2023-03-29,Combined,Minimum Variance,Combined Minimum Variance,0.010609377268616523,252
2023-03-30,Combined,Minimum Variance,Combined Minimum Variance,0.00428146638682133,252
2023-03-31,Combined,Minimum Variance,Combined Minimum Variance,0.012033756492464968,252
2023-04-03,Combined,Minimum Variance,Combined Minimum Variance,0.0043735824922387645,252
2023-04-04,Combined,Minimum Variance,Combined Minimum Variance,0.0036820285849241837,252
2023-04-05,Combined,Minimum Variance,Combined Minimum Variance,0.010807928299794241,252
2023-04-06,Combined,Minimum Variance,Combined Minimum Variance,0.0007171724995051926,252
2023-04-10,Combined,Minimum Variance,Combined Minimum Variance,-0.00032659082644533657,252
2023-04-11,Combined,Minimum Variance,Combined Minimum Variance,0.0007717594008330854,252
2023-04-12,Combined,Minimum Variance,Combined Minimum Variance,-0.0018376992839955588,252
2023-04-13,Combined,Minimum Variance,Combined Minimum Variance,0.00864846279840484,252
2023-04-14,Combined,Minimum Variance,Combined Minimum Variance,-0.007745509518375501,252
2023-04-17,Combined,Minimum Variance,Combined Minimum Variance,0.00398402430536117,252
2023-04-18,Combined,Minimum Variance,Combined Minimum Variance,-0.0015643723369412382,252
2023-04-19,Combined,Minimum Variance,Combined Minimum Variance,0.0025139725729987194,252
2023-04-20,Combined,Minimum Variance,Combined Minimum Variance,-0.00698498689204083,252
2023-04-21,Combined,Minimum Variance,Combined Minimum Variance,0.004607204317667627,252
2023-04-24,Combined,Minimum Variance,Combined Minimum Variance,0.0018910806091281345,252
2023-04-25,Combined,Minimum Variance,Combined Minimum Variance,-0.00648181489719936,252
2023-04-26,Combined,Minimum Variance,Combined Minimum Variance,-0.017666966254524383,252
2023-04-27,Combined,Minimum Variance,Combined Minimum Variance,0.011328896542473783,252
2023-04-28,Combined,Minimum Variance,Combined Minimum Variance,0.0024243343579028317,252
2023-05-01,Combined,Minimum Variance,Combined Minimum Variance,-0.0012857461635996765,252
2023-05-02,Combined,Minimum Variance,Combined Minimum Variance,-0.010566915386497771,252
2023-05-03,Combined,Minimum Variance,Combined Minimum Variance,-0.0075371432754212,252
2023-05-04,Combined,Minimum Variance,Combined Minimum Variance,-0.0001966612191397026,252
2023-05-05,Combined,Minimum Variance,Combined Minimum Variance,0.011131337955367596,252
2023-05-08,Combined,Minimum Variance,Combined Minimum Variance,-0.0015848641044080894,252
2023-05-09,Combined,Minimum Variance,Combined Minimum Variance,-0.0043770225226155745,252
2023-05-10,Combined,Minimum Variance,Combined Minimum Variance,0.0004646967667154894,252
2023-05-11,Combined,Minimum Variance,Combined Minimum Variance,-0.006094697517141489,252
2023-05-12,Combined,Minimum Variance,Combined Minimum Variance,0.0008800964692387961,252
2023-05-15,Combined,Minimum Variance,Combined Minimum Variance,-0.0023544787282381045,252
2023-05-16,Combined,Minimum Variance,Combined Minimum Variance,-0.0167396998742106,252
2023-05-17,Combined,Minimum Variance,Combined Minimum Variance,0.002735741132990498,252
2023-05-18,Combined,Minimum Variance,Combined Minimum Variance,0.002875640011158232,252
2023-05-19,Combined,Minimum Variance,Combined Minimum Variance,-0.0010569425491511913,252
2023-05-22,Combined,Minimum Variance,Combined Minimum Variance,-0.0019073927928810928,252
2023-05-23,Combined,Minimum Variance,Combined Minimum Variance,-0.007882689056127627,252
2023-05-24,Combined,Minimum Variance,Combined Minimum Variance,-0.008351165709782105,252
2023-05-25,Combined,Minimum Variance,Combined Minimum Variance,-0.011866077793875282,252
2023-05-26,Combined,Minimum Variance,Combined Minimum Variance,0.0020338995904733066,252
2023-05-30,Combined,Minimum Variance,Combined Minimum Variance,-0.004678102243153072,252
2023-05-31,Combined,Minimum Variance,Combined Minimum Variance,0.003818323859017654,252
2023-06-01,Combined,Minimum Variance,Combined Minimum Variance,0.00044141652625487754,252
2023-06-02,Combined,Minimum Variance,Combined Minimum Variance,0.013464621817633526,252
2023-06-05,Combined,Minimum Variance,Combined Minimum Variance,-0.0021001504499119513,252
2023-06-06,Combined,Minimum Variance,Combined Minimum Variance,-0.0036774599719708065,252
2023-06-07,Combined,Minimum Variance,Combined Minimum Variance,0.006500597327666039,252
2023-06-08,Combined,Minimum Variance,Combined Minimum Variance,0.006031257447651147,252
2023-06-09,Combined,Minimum Variance,Combined Minimum Variance,-0.0036628756873282164,252
2023-06-12,Combined,Minimum Variance,Combined Minimum Variance,0.0024309279138360297,252
2023-06-13,Combined,Minimum Variance,Combined Minimum Variance,0.0048517814844963114,252
2023-06-14,Combined,Minimum Variance,Combined Minimum Variance,0.0008278824576107463,252
2023-06-15,Combined,Minimum Variance,Combined Minimum Variance,0.01212188976535788,252
2023-06-16,Combined,Minimum Variance,Combined Minimum Variance,0.0027390273430349427,252
2023-06-20,Combined,Minimum Variance,Combined Minimum Variance,-0.009624386466832627,252
2023-06-21,Combined,Minimum Variance,Combined Minimum Variance,-0.0007472109225135224,252
2023-06-22,Combined,Minimum Variance,Combined Minimum Variance,5.5223013493017016e-05,252
2023-06-23,Combined,Minimum Variance,Combined Minimum Variance,-0.006777491454367195,252
2023-06-26,Combined,Minimum Variance,Combined Minimum Variance,0.0064349385157915304,252
2023-06-27,Combined,Minimum Variance,Combined Minimum Variance,0.0023548428226806304,252
2023-06-28,Combined,Minimum Variance,Combined Minimum Variance,-0.004121177058983105,252
2023-06-29,Combined,Minimum Variance,Combined Minimum Variance,0.0033879584383837494,252
2023-06-30,Combined,Minimum Variance,Combined Minimum Variance,0.009104085882778721,252
2023-07-03,Combined,Minimum Variance,Combined Minimum Variance,0.005303019102020762,252
2023-07-05,Combined,Minimum Variance,Combined Minimum Variance,-0.001283499377612878,252
2023-07-06,Combined,Minimum Variance,Combined Minimum Variance,-0.01007856210499497,252
2023-07-07,Combined,Minimum Variance,Combined Minimum Variance,-0.0075226915169540045,252
2023-07-10,Combined,Minimum Variance,Combined Minimum Variance,0.004134934894992804,252
2023-07-11,Combined,Minimum Variance,Combined Minimum Variance,0.012899132686019905,252
2023-07-12,Combined,Minimum Variance,Combined Minimum Variance,0.005024346928557068,252
2023-07-13,Combined,Minimum Variance,Combined Minimum Variance,0.0029357196747059437,252
2023-07-14,Combined,Minimum Variance,Combined Minimum Variance,-0.0010370550881156195,252
2023-07-17,Combined,Minimum Variance,Combined Minimum Variance,-0.008249923526495163,252
2023-07-18,Combined,Minimum Variance,Combined Minimum Variance,0.0018153063170902215,252
2023-07-19,Combined,Minimum Variance,Combined Minimum Variance,0.006872596475946633,252
2023-07-20,Combined,Minimum Variance,Combined Minimum Variance,0.005347087091708782,252
2023-07-21,Combined,Minimum Variance,Combined Minimum Variance,0.00793545498083637,252
2023-07-24,Combined,Minimum Variance,Combined Minimum Variance,0.0010171898917825796,252
2023-07-25,Combined,Minimum Variance,Combined Minimum Variance,4.407239790414279e-05,252
2023-07-26,Combined,Minimum Variance,Combined Minimum Variance,0.0019026815108863114,252
2023-07-27,Combined,Minimum Variance,Combined Minimum Variance,-0.006988470462093671,252
2023-07-28,Combined,Minimum Variance,Combined Minimum Variance,0.0018176608758236348,252
2023-07-31,Combined,Minimum Variance,Combined Minimum Variance,-0.0010940530185228536,252
2023-08-01,Combined,Minimum Variance,Combined Minimum Variance,-0.0066565708048822066,252
2023-08-02,Combined,Minimum Variance,Combined Minimum Variance,-0.00941617003596504,252
2023-08-03,Combined,Minimum Variance,Combined Minimum Variance,-0.008599379739221022,252
2023-08-04,Combined,Minimum Variance,Combined Minimum Variance,-0.0032580944084429817,252
2023-08-07,Combined,Minimum Variance,Combined Minimum Variance,0.008793788143027325,252
2023-08-08,Combined,Minimum Variance,Combined Minimum Variance,-0.0015692901395101316,252
2023-08-09,Combined,Minimum Variance,Combined Minimum Variance,0.0020794684149669854,252
2023-08-10,Combined,Minimum Variance,Combined Minimum Variance,0.0006116652030836003,252
2023-08-11,Combined,Minimum Variance,Combined Minimum Variance,0.004084056031148459,252
2023-08-14,Combined,Minimum Variance,Combined Minimum Variance,-0.0024378147886428498,252
2023-08-15,Combined,Minimum Variance,Combined Minimum Variance,-0.00936958065087038,252
2023-08-16,Combined,Minimum Variance,Combined Minimum Variance,-0.004987406597226728,252
2023-08-17,Combined,Minimum Variance,Combined Minimum Variance,-0.005906887243769577,252
2023-08-18,Combined,Minimum Variance,Combined Minimum Variance,0.00023024726825273255,252
2023-08-21,Combined,Minimum Variance,Combined Minimum Variance,-0.002459622372126555,252
2023-08-22,Combined,Minimum Variance,Combined Minimum Variance,-0.001572489626143529,252
2023-08-23,Combined,Minimum Variance,Combined Minimum Variance,0.008052191013529839,252
2023-08-24,Combined,Minimum Variance,Combined Minimum Variance,-0.009033162579656438,252
2023-08-25,Combined,Minimum Variance,Combined Minimum Variance,0.003615107266958695,252
2023-08-28,Combined,Minimum Variance,Combined Minimum Variance,0.004935686614801691,252
2023-08-29,Combined,Minimum Variance,Combined Minimum Variance,0.010173654816894208,252
2023-08-30,Combined,Minimum Variance,Combined Minimum Variance,0.000920159787197004,252
2023-08-31,Combined,Minimum Variance,Combined Minimum Variance,-0.005876293902088572,252
2023-09-01,Combined,Minimum Variance,Combined Minimum Variance,-0.0007113117955937022,252
2023-09-05,Combined,Minimum Variance,Combined Minimum Variance,-0.011921286972924145,252
2023-09-06,Combined,Minimum Variance,Combined Minimum Variance,-0.0035245550083287617,252
